contract_num,starting_account_to_stock_ratio,years_to_maturity,monthly_account_crediting_rate,monthly_valuation_discount_rate,mu_stock_drift,sigma_stock_vol,option_value_time_0
24,0.8627,9,0.003,0.004,-0.008,0.04,47.3894
24,0.8627,9,0.003,0.004,-0.008,0.02,49.0874
24,0.8627,9,0.003,0.004,-0.008,0.0,49.6242
24,0.8627,9,0.003,0.004,-0.006,0.08,37.3465
24,0.8627,9,0.003,0.004,-0.006,0.06,38.6129
24,0.8627,9,0.003,0.004,-0.006,0.04,40.3743
24,0.8627,9,0.003,0.004,-0.006,0.02,42.3323
24,0.8627,9,0.003,0.004,-0.006,0.0,43.0424
24,0.8627,9,0.003,0.004,-0.004,0.08,31.5758
24,0.8627,9,0.003,0.004,-0.004,0.06,31.5606
24,0.8627,9,0.003,0.004,-0.004,0.04,32.5104
24,0.8627,9,0.003,0.004,-0.004,0.02,33.8411
24,0.8627,9,0.003,0.004,-0.004,0.0,34.8902
24,0.8627,9,0.003,0.004,-0.002,0.08,25.7979
24,0.8627,9,0.003,0.004,-0.002,0.06,25.0426
24,0.8627,9,0.003,0.004,-0.002,0.04,24.0256
24,0.8627,9,0.003,0.004,-0.002,0.02,23.7863
24,0.8627,9,0.003,0.004,-0.002,0.0,24.7926
24,0.8627,9,0.003,0.004,0.0,0.08,20.8201
24,0.8627,9,0.003,0.004,0.0,0.06,18.0791
24,0.8627,9,0.003,0.004,0.0,0.04,15.1305
24,0.8627,9,0.003,0.004,0.0,0.02,12.8617
24,0.8627,9,0.003,0.004,0.0,0.0,12.2854
24,0.8627,9,0.003,0.004,0.002,0.08,15.7798
24,0.8627,9,0.003,0.004,0.002,0.06,12.3433
24,0.8627,9,0.003,0.004,0.002,0.04,8.9153
24,0.8627,9,0.003,0.004,0.002,0.02,4.3198
24,0.8627,9,0.003,0.004,0.002,0.0,0.0
24,0.8627,9,0.003,0.004,0.004,0.08,11.2143
24,0.8627,9,0.003,0.004,0.004,0.06,8.2325
24,0.8627,9,0.003,0.004,0.004,0.04,4.3693
24,0.8627,9,0.003,0.004,0.004,0.02,0.8026
24,0.8627,9,0.003,0.004,0.004,0.0,0.0
24,0.8627,9,0.003,0.004,0.006,0.08,7.8153
24,0.8627,9,0.003,0.004,0.006,0.06,4.6486
24,0.8627,9,0.003,0.004,0.006,0.04,1.7407
24,0.8627,9,0.003,0.004,0.006,0.02,0.0624
24,0.8627,9,0.003,0.004,0.006,0.0,0.0
24,0.8627,9,0.003,0.004,0.008,0.08,5.1362
24,0.8627,9,0.003,0.004,0.008,0.06,2.4749
24,0.8627,9,0.003,0.004,0.008,0.04,0.5845
24,0.8627,9,0.003,0.004,0.008,0.02,0.0034
24,0.8627,9,0.003,0.004,0.008,0.0,0.0
25,1.3742,16,0.003,0.004,-0.01,0.08,100.6222
25,1.3742,16,0.003,0.004,-0.01,0.06,103.4153
25,1.3742,16,0.003,0.004,-0.01,0.04,105.1065
25,1.3742,16,0.003,0.004,-0.01,0.02,105.928
25,1.3742,16,0.003,0.004,-0.01,0.0,106.2039
25,1.3742,16,0.003,0.004,-0.008,0.08,95.7209
25,1.3742,16,0.003,0.004,-0.008,0.06,98.946
25,1.3742,16,0.003,0.004,-0.008,0.04,101.3544
25,1.3742,16,0.003,0.004,-0.008,0.02,102.6185
25,1.3742,16,0.003,0.004,-0.008,0.0,103.0079
25,1.3742,16,0.003,0.004,-0.006,0.08,88.5297
25,1.3742,16,0.003,0.004,-0.006,0.06,92.6774
25,1.3742,16,0.003,0.004,-0.006,0.04,95.9262
25,1.3742,16,0.003,0.004,-0.006,0.02,97.7617
25,1.3742,16,0.003,0.004,-0.006,0.0,98.325
25,1.3742,16,0.003,0.004,-0.004,0.08,79.7665
25,1.3742,16,0.003,0.004,-0.004,0.06,83.647
25,1.3742,16,0.003,0.004,-0.004,0.04,87.9892
25,1.3742,16,0.003,0.004,-0.004,0.02,90.55
25,1.3742,16,0.003,0.004,-0.004,0.0,91.4636
25,1.3742,16,0.003,0.004,-0.002,0.08,68.8585
25,1.3742,16,0.003,0.004,-0.002,0.06,71.561
25,1.3742,16,0.003,0.004,-0.002,0.04,76.4023
25,1.3742,16,0.003,0.004,-0.002,0.02,80.1684
25,1.3742,16,0.003,0.004,-0.002,0.0,81.4103
25,1.3742,16,0.003,0.004,0.0,0.08,56.5574
25,1.3742,16,0.003,0.004,0.0,0.06,57.9294
25,1.3742,16,0.003,0.004,0.0,0.04,60.9021
25,1.3742,16,0.003,0.004,0.0,0.02,65.009
25,1.3742,16,0.003,0.004,0.0,0.0,66.6799
25,1.3742,16,0.003,0.004,0.002,0.08,44.2277
25,1.3742,16,0.003,0.004,0.002,0.06,42.3115
25,1.3742,16,0.003,0.004,0.002,0.04,42.1885
25,1.3742,16,0.003,0.004,0.002,0.02,42.8576
25,1.3742,16,0.003,0.004,0.002,0.0,45.0969
25,1.3742,16,0.003,0.004,0.004,0.08,31.6406
25,1.3742,16,0.003,0.004,0.004,0.06,28.7136
25,1.3742,16,0.003,0.004,0.004,0.04,23.1297
25,1.3742,16,0.003,0.004,0.004,0.02,17.3926
25,1.3742,16,0.003,0.004,0.004,0.0,13.4731
25,1.3742,16,0.003,0.004,0.006,0.08,21.1157
25,1.3742,16,0.003,0.004,0.006,0.06,16.4512
25,1.3742,16,0.003,0.004,0.006,0.04,9.9414
25,1.3742,16,0.003,0.004,0.006,0.02,2.6428
25,1.3742,16,0.003,0.004,0.006,0.0,0.0
25,1.3742,16,0.003,0.004,0.008,0.08,13.6633
25,1.3742,16,0.003,0.004,0.008,0.06,8.0933
25,1.3742,16,0.003,0.004,0.008,0.04,3.0296
25,1.3742,16,0.003,0.004,0.008,0.02,0.082
25,1.3742,16,0.003,0.004,0.008,0.0,0.0
26,0.9371,13,0.009,0.008,-0.01,0.08,98.4378
26,0.9371,13,0.009,0.008,-0.01,0.06,100.5641
26,0.9371,13,0.009,0.008,-0.01,0.04,101.6322
26,0.9371,13,0.009,0.008,-0.01,0.02,102.2502
26,0.9371,13,0.009,0.008,-0.01,0.0,102.4562
26,0.9371,13,0.009,0.008,-0.008,0.08,95.16
26,0.9371,13,0.009,0.008,-0.008,0.06,97.5746
26,0.9371,13,0.009,0.008,-0.008,0.04,99.1951
26,0.9371,13,0.009,0.008,-0.008,0.02,99.9472
26,0.9371,13,0.009,0.008,-0.008,0.0,100.2418
26,0.9371,13,0.009,0.008,-0.006,0.08,90.7976
26,0.9371,13,0.009,0.008,-0.006,0.06,93.5021
26,0.9371,13,0.009,0.008,-0.006,0.04,95.7207
26,0.9371,13,0.009,0.008,-0.006,0.02,96.8808
26,0.9371,13,0.009,0.008,-0.006,0.0,97.2226
26,0.9371,13,0.009,0.008,-0.004,0.08,84.6324
26,0.9371,13,0.009,0.008,-0.004,0.06,88.4651
26,0.9371,13,0.009,0.008,-0.004,0.04,91.1756
26,0.9371,13,0.009,0.008,-0.004,0.02,92.6368
26,0.9371,13,0.009,0.008,-0.004,0.0,93.1061
26,0.9371,13,0.009,0.008,-0.002,0.08,77.5736
26,0.9371,13,0.009,0.008,-0.002,0.06,81.2629
26,0.9371,13,0.009,0.008,-0.002,0.04,84.7265
26,0.9371,13,0.009,0.008,-0.002,0.02,86.8382
26,0.9371,13,0.009,0.008,-0.002,0.0,87.4937
26,0.9371,13,0.009,0.008,0.0,0.08,68.8983
26,0.9371,13,0.009,0.008,0.0,0.06,72.2349
26,0.9371,13,0.009,0.008,0.0,0.04,76.2957
26,0.9371,13,0.009,0.008,0.0,0.02,78.8515
26,0.9371,13,0.009,0.008,0.0,0.0,79.8415
26,0.9371,13,0.009,0.008,0.002,0.08,58.7669
26,0.9371,13,0.009,0.008,0.002,0.06,61.3728
26,0.9371,13,0.009,0.008,0.002,0.04,64.9222
26,0.9371,13,0.009,0.008,0.002,0.02,68.1654
26,0.9371,13,0.009,0.008,0.002,0.0,69.4084
26,0.9371,13,0.009,0.008,0.004,0.08,49.0972
26,0.9371,13,0.009,0.008,0.004,0.06,49.1837
26,0.9371,13,0.009,0.008,0.004,0.04,50.2202
26,0.9371,13,0.009,0.008,0.004,0.02,53.7055
26,0.9371,13,0.009,0.008,0.004,0.0,55.1835
26,0.9371,13,0.009,0.008,0.006,0.08,38.1206
26,0.9371,13,0.009,0.008,0.006,0.06,36.1007
26,0.9371,13,0.009,0.008,0.006,0.04,34.1648
26,0.9371,13,0.009,0.008,0.006,0.02,34.2525
26,0.9371,13,0.009,0.008,0.006,0.0,35.7891
26,0.9371,13,0.009,0.008,0.008,0.08,28.3843
26,0.9371,13,0.009,0.008,0.008,0.06,24.9628
26,0.9371,13,0.009,0.008,0.008,0.04,19.7481
26,0.9371,13,0.009,0.008,0.008,0.02,13.8027
26,0.9371,13,0.009,0.008,0.008,0.0,9.3462
27,0.9715,12,0.005,0.008,-0.01,0.08,51.3048
27,0.9715,12,0.005,0.008,-0.01,0.06,52.9898
27,0.9715,12,0.005,0.008,-0.01,0.04,54.3045
27,0.9715,12,0.005,0.008,-0.01,0.02,54.9724
27,0.9715,12,0.005,0.008,-0.01,0.0,55.1939
27,0.9715,12,0.005,0.008,-0.008,0.08,47.9116
27,0.9715,12,0.005,0.008,-0.008,0.06,49.9187
27,0.9715,12,0.005,0.008,-0.008,0.04,51.4964
27,0.9715,12,0.005,0.008,-0.008,0.02,52.4341
27,0.9715,12,0.005,0.008,-0.008,0.0,52.6901
27,0.9715,12,0.005,0.008,-0.006,0.08,43.6304
27,0.9715,12,0.005,0.008,-0.006,0.06,45.8026
27,0.9715,12,0.005,0.008,-0.006,0.04,47.8391
27,0.9715,12,0.005,0.008,-0.006,0.02,48.9507
27,0.9715,12,0.005,0.008,-0.006,0.0,49.3573
27,0.9715,12,0.005,0.008,-0.004,0.08,38.8368
27,0.9715,12,0.005,0.008,-0.004,0.06,40.5117
27,0.9715,12,0.005,0.008,-0.004,0.04,42.8979
27,0.9715,12,0.005,0.008,-0.004,0.02,44.4221
27,0.9715,12,0.005,0.008,-0.004,0.0,44.921
27,0.9715,12,0.005,0.008,-0.002,0.08,33.3156
27,0.9715,12,0.005,0.008,-0.002,0.06,34.7487
27,0.9715,12,0.005,0.008,-0.002,0.04,36.578
27,0.9715,12,0.005,0.008,-0.002,0.02,38.3831
27,0.9715,12,0.005,0.008,-0.002,0.0,39.0159
27,0.9715,12,0.005,0.008,0.0,0.08,27.6432
27,0.9715,12,0.005,0.008,0.0,0.06,27.6959
27,0.9715,12,0.005,0.008,0.0,0.04,28.692
27,0.9715,12,0.005,0.008,0.0,0.02,30.2888
27,0.9715,12,0.005,0.008,0.0,0.0,31.1557
27,0.9715,12,0.005,0.008,0.002,0.08,22.027
27,0.9715,12,0.005,0.008,0.002,0.06,20.9943
27,0.9715,12,0.005,0.008,0.002,0.04,19.7384
27,0.9715,12,0.005,0.008,0.002,0.02,19.8347
27,0.9715,12,0.005,0.008,0.002,0.0,20.6931
27,0.9715,12,0.005,0.008,0.004,0.08,16.6751
27,0.9715,12,0.005,0.008,0.004,0.06,14.1514
27,0.9715,12,0.005,0.008,0.004,0.04,11.8114
27,0.9715,12,0.005,0.008,0.004,0.02,8.5264
27,0.9715,12,0.005,0.008,0.004,0.0,6.7663
27,0.9715,12,0.005,0.008,0.006,0.08,12.0375
27,0.9715,12,0.005,0.008,0.006,0.06,9.1058
27,0.9715,12,0.005,0.008,0.006,0.04,5.8144
27,0.9715,12,0.005,0.008,0.006,0.02,1.9209
27,0.9715,12,0.005,0.008,0.006,0.0,0.0
27,0.9715,12,0.005,0.008,0.008,0.08,8.0782
27,0.9715,12,0.005,0.008,0.008,0.06,5.1975
27,0.9715,12,0.005,0.008,0.008,0.04,2.1725
27,0.9715,12,0.005,0.008,0.008,0.02,0.1336
27,0.9715,12,0.005,0.008,0.008,0.0,0.0
28,0.8791,4,0.009,0.002,-0.01,0.08,59.4019
28,0.8791,4,0.009,0.002,-0.01,0.06,60.6759
28,0.8791,4,0.009,0.002,-0.01,0.04,62.7834
28,0.8791,4,0.009,0.002,-0.01,0.02,64.6338
28,0.8791,4,0.009,0.002,-0.01,0.0,65.1345
28,0.8791,4,0.009,0.002,-0.008,0.08,53.9783
28,0.8791,4,0.009,0.002,-0.008,0.06,55.1011
28,0.8791,4,0.009,0.002,-0.008,0.04,57.1457
28,0.8791,4,0.009,0.002,-0.008,0.02,59.0969
28,0.8791,4,0.009,0.002,-0.008,0.0,59.5384
28,0.8791,4,0.009,0.002,-0.006,0.08,49.342
28,0.8791,4,0.009,0.002,-0.006,0.06,49.5001
28,0.8791,4,0.009,0.002,-0.006,0.04,51.4463
28,0.8791,4,0.009,0.002,-0.006,0.02,52.8126
28,0.8791,4,0.009,0.002,-0.006,0.0,53.3907
28,0.8791,4,0.009,0.002,-0.004,0.08,43.7594
28,0.8791,4,0.009,0.002,-0.004,0.06,43.3679
28,0.8791,4,0.009,0.002,-0.004,0.04,44.032
28,0.8791,4,0.009,0.002,-0.004,0.02,45.9784
28,0.8791,4,0.009,0.002,-0.004,0.0,46.6371
28,0.8791,4,0.009,0.002,-0.002,0.08,38.4649
28,0.8791,4,0.009,0.002,-0.002,0.06,37.9658
28,0.8791,4,0.009,0.002,-0.002,0.04,37.6824
28,0.8791,4,0.009,0.002,-0.002,0.02,38.5368
28,0.8791,4,0.009,0.002,-0.002,0.0,39.2178
28,0.8791,4,0.009,0.002,0.0,0.08,34.0951
28,0.8791,4,0.009,0.002,0.0,0.06,32.2144
28,0.8791,4,0.009,0.002,0.0,0.04,30.1951
28,0.8791,4,0.009,0.002,0.0,0.02,30.3946
28,0.8791,4,0.009,0.002,0.0,0.0,31.0673
28,0.8791,4,0.009,0.002,0.002,0.08,29.1355
28,0.8791,4,0.009,0.002,0.002,0.06,25.8443
28,0.8791,4,0.009,0.002,0.002,0.04,23.1018
28,0.8791,4,0.009,0.002,0.002,0.02,21.9011
28,0.8791,4,0.009,0.002,0.002,0.0,22.1135
28,0.8791,4,0.009,0.002,0.004,0.08,24.3628
28,0.8791,4,0.009,0.002,0.004,0.06,20.9038
28,0.8791,4,0.009,0.002,0.004,0.04,17.2136
28,0.8791,4,0.009,0.002,0.004,0.02,13.5437
28,0.8791,4,0.009,0.002,0.004,0.0,12.2772
28,0.8791,4,0.009,0.002,0.006,0.08,20.184
28,0.8791,4,0.009,0.002,0.006,0.06,16.7308
28,0.8791,4,0.009,0.002,0.006,0.04,11.6441
28,0.8791,4,0.009,0.002,0.006,0.02,6.8048
28,0.8791,4,0.009,0.002,0.006,0.0,1.4715
28,0.8791,4,0.009,0.002,0.008,0.08,16.7359
28,0.8791,4,0.009,0.002,0.008,0.06,12.3556
28,0.8791,4,0.009,0.002,0.008,0.04,7.7879
28,0.8791,4,0.009,0.002,0.008,0.02,2.6371
28,0.8791,4,0.009,0.002,0.008,0.0,0.0
29,0.8346,19,0.009,0.006,-0.01,0.08,158.3493
29,0.8346,19,0.009,0.006,-0.01,0.06,159.9584
29,0.8346,19,0.009,0.006,-0.01,0.04,160.7453
29,0.8346,19,0.009,0.006,-0.01,0.02,161.1445
29,0.8346,19,0.009,0.006,-0.01,0.0,161.2877
29,0.8346,19,0.009,0.006,-0.008,0.08,155.353
29,0.8346,19,0.009,0.006,-0.008,0.06,157.7479
29,0.8346,19,0.009,0.006,-0.008,0.04,158.8806
29,0.8346,19,0.009,0.006,-0.008,0.02,159.5846
29,0.8346,19,0.009,0.006,-0.008,0.0,159.7762
29,0.8346,19,0.009,0.006,-0.006,0.08,150.9941
29,0.8346,19,0.009,0.006,-0.006,0.06,154.2373
29,0.8346,19,0.009,0.006,-0.006,0.04,156.0889
29,0.8346,19,0.009,0.006,-0.006,0.02,157.0641
29,0.8346,19,0.009,0.006,-0.006,0.0,157.3963
29,0.8346,19,0.009,0.006,-0.004,0.08,143.3032
29,0.8346,19,0.009,0.006,-0.004,0.06,148.8554
29,0.8346,19,0.009,0.006,-0.004,0.04,151.5359
29,0.8346,19,0.009,0.006,-0.004,0.02,153.1336
29,0.8346,19,0.009,0.006,-0.004,0.0,153.6488
29,0.8346,19,0.009,0.006,-0.002,0.08,134.0955
29,0.8346,19,0.009,0.006,-0.002,0.06,140.1764
29,0.8346,19,0.009,0.006,-0.002,0.04,144.2953
29,0.8346,19,0.009,0.006,-0.002,0.02,147.0788
29,0.8346,19,0.009,0.006,-0.002,0.0,147.748
29,0.8346,19,0.009,0.006,0.0,0.08,120.5571
29,0.8346,19,0.009,0.006,0.0,0.06,127.4223
29,0.8346,19,0.009,0.006,0.0,0.04,133.6672
29,0.8346,19,0.009,0.006,0.0,0.02,137.1373
29,0.8346,19,0.009,0.006,0.0,0.0,138.4566
29,0.8346,19,0.009,0.006,0.002,0.08,103.5934
29,0.8346,19,0.009,0.006,0.002,0.06,109.2767
29,0.8346,19,0.009,0.006,0.002,0.04,115.9899
29,0.8346,19,0.009,0.006,0.002,0.02,121.9174
29,0.8346,19,0.009,0.006,0.002,0.0,123.8265
29,0.8346,19,0.009,0.006,0.004,0.08,84.1204
29,0.8346,19,0.009,0.006,0.004,0.06,86.5721
29,0.8346,19,0.009,0.006,0.004,0.04,91.2311
29,0.8346,19,0.009,0.006,0.004,0.02,97.7221
29,0.8346,19,0.009,0.006,0.004,0.0,100.7898
29,0.8346,19,0.009,0.006,0.006,0.08,63.14
29,0.8346,19,0.009,0.006,0.006,0.06,61.9879
29,0.8346,19,0.009,0.006,0.006,0.04,60.7944
29,0.8346,19,0.009,0.006,0.006,0.02,61.6593
29,0.8346,19,0.009,0.006,0.006,0.0,64.5164
29,0.8346,19,0.009,0.006,0.008,0.08,45.6147
29,0.8346,19,0.009,0.006,0.008,0.06,38.4832
29,0.8346,19,0.009,0.006,0.008,0.04,30.9699
29,0.8346,19,0.009,0.006,0.008,0.02,19.2625
29,0.8346,19,0.009,0.006,0.008,0.0,7.4003
30,1.3866,15,0.009,0.004,-0.01,0.08,323.5285
30,1.3866,15,0.009,0.004,-0.01,0.06,326.9302
30,1.3866,15,0.009,0.004,-0.01,0.04,328.6454
30,1.3866,15,0.009,0.004,-0.01,0.02,329.5608
30,1.3866,15,0.009,0.004,-0.01,0.0,329.8661
30,1.3866,15,0.009,0.004,-0.008,0.08,317.1234
30,1.3866,15,0.009,0.004,-0.008,0.06,322.1052
30,1.3866,15,0.009,0.004,-0.008,0.04,324.6017
30,1.3866,15,0.009,0.004,-0.008,0.02,325.9329
30,1.3866,15,0.009,0.004,-0.008,0.0,326.3678
30,1.3866,15,0.009,0.004,-0.006,0.08,308.3909
30,1.3866,15,0.009,0.004,-0.006,0.06,314.8892
30,1.3866,15,0.009,0.004,-0.006,0.04,318.9353
30,1.3866,15,0.009,0.004,-0.006,0.02,320.8048
30,1.3866,15,0.009,0.004,-0.006,0.0,321.3635
30,1.3866,15,0.009,0.004,-0.004,0.08,297.2415
30,1.3866,15,0.009,0.004,-0.004,0.06,304.6492
30,1.3866,15,0.009,0.004,-0.004,0.04,310.392
30,1.3866,15,0.009,0.004,-0.004,0.02,313.3752
30,1.3866,15,0.009,0.004,-0.004,0.0,314.2052
30,1.3866,15,0.009,0.004,-0.002,0.08,281.3379
30,1.3866,15,0.009,0.004,-0.002,0.06,291.0528
30,1.3866,15,0.009,0.004,-0.002,0.04,298.6263
30,1.3866,15,0.009,0.004,-0.002,0.02,302.6571
30,1.3866,15,0.009,0.004,-0.002,0.0,303.9654
30,1.3866,15,0.009,0.004,0.0,0.08,259.4238
30,1.3866,15,0.009,0.004,0.0,0.06,271.4353
30,1.3866,15,0.009,0.004,0.0,0.04,281.4467
30,1.3866,15,0.009,0.004,0.0,0.02,287.5393
30,1.3866,15,0.009,0.004,0.0,0.0,289.3177
30,1.3866,15,0.009,0.004,0.002,0.08,232.6427
30,1.3866,15,0.009,0.004,0.002,0.06,245.8041
30,1.3866,15,0.009,0.004,0.002,0.04,257.9619
30,1.3866,15,0.009,0.004,0.002,0.02,266.1628
30,1.3866,15,0.009,0.004,0.002,0.0,268.3647
30,1.3866,15,0.009,0.004,0.004,0.08,202.7796
30,1.3866,15,0.009,0.004,0.004,0.06,210.7502
30,1.3866,15,0.009,0.004,0.004,0.04,223.3773
30,1.3866,15,0.009,0.004,0.004,0.02,234.4356
30,1.3866,15,0.009,0.004,0.004,0.0,238.3921
30,1.3866,15,0.009,0.004,0.006,0.08,167.7155
30,1.3866,15,0.009,0.004,0.006,0.06,172.0829
30,1.3866,15,0.009,0.004,0.006,0.04,178.0927
30,1.3866,15,0.009,0.004,0.006,0.02,190.3384
30,1.3866,15,0.009,0.004,0.006,0.0,195.5174
30,1.3866,15,0.009,0.004,0.008,0.08,130.3936
30,1.3866,15,0.009,0.004,0.008,0.06,125.1747
30,1.3866,15,0.009,0.004,0.008,0.04,124.1662
30,1.3866,15,0.009,0.004,0.008,0.02,128.635
30,1.3866,15,0.009,0.004,0.008,0.0,134.1866
31,1.176,4,0.003,0.004,-0.01,0.08,54.3916
31,1.176,4,0.003,0.004,-0.01,0.06,56.2339
31,1.176,4,0.003,0.004,-0.01,0.04,58.341
31,1.176,4,0.003,0.004,-0.01,0.02,59.6632
31,1.176,4,0.003,0.004,-0.01,0.0,60.1709
31,1.176,4,0.003,0.004,-0.008,0.08,50.1027
31,1.176,4,0.003,0.004,-0.008,0.06,51.4065
31,1.176,4,0.003,0.004,-0.008,0.04,52.9678
31,1.176,4,0.003,0.004,-0.008,0.02,54.5232
31,1.176,4,0.003,0.004,-0.008,0.0,55.087
31,1.176,4,0.003,0.004,-0.006,0.08,44.9564
31,1.176,4,0.003,0.004,-0.006,0.06,46.1083
31,1.176,4,0.003,0.004,-0.006,0.04,47.2238
31,1.176,4,0.003,0.004,-0.006,0.02,48.8647
31,1.176,4,0.003,0.004,-0.006,0.0,49.502
31,1.176,4,0.003,0.004,-0.004,0.08,39.934
31,1.176,4,0.003,0.004,-0.004,0.06,40.2188
31,1.176,4,0.003,0.004,-0.004,0.04,41.7962
31,1.176,4,0.003,0.004,-0.004,0.02,42.6915
31,1.176,4,0.003,0.004,-0.004,0.0,43.3666
31,1.176,4,0.003,0.004,-0.002,0.08,35.4805
31,1.176,4,0.003,0.004,-0.002,0.06,34.9075
31,1.176,4,0.003,0.004,-0.002,0.04,34.8898
31,1.176,4,0.003,0.004,-0.002,0.02,35.6114
31,1.176,4,0.003,0.004,-0.002,0.0,36.6265
31,1.176,4,0.003,0.004,0.0,0.08,30.3934
31,1.176,4,0.003,0.004,0.0,0.06,29.482
31,1.176,4,0.003,0.004,0.0,0.04,28.6979
31,1.176,4,0.003,0.004,0.0,0.02,28.482
31,1.176,4,0.003,0.004,0.0,0.0,29.2221
31,1.176,4,0.003,0.004,0.002,0.08,27.1355
31,1.176,4,0.003,0.004,0.002,0.06,24.1125
31,1.176,4,0.003,0.004,0.002,0.04,22.1955
31,1.176,4,0.003,0.004,0.002,0.02,20.9818
31,1.176,4,0.003,0.004,0.002,0.0,21.0879
31,1.176,4,0.003,0.004,0.004,0.08,22.4261
31,1.176,4,0.003,0.004,0.004,0.06,19.6845
31,1.176,4,0.003,0.004,0.004,0.04,16.4688
31,1.176,4,0.003,0.004,0.004,0.02,13.0027
31,1.176,4,0.003,0.004,0.004,0.0,12.152
31,1.176,4,0.003,0.004,0.006,0.08,18.995
31,1.176,4,0.003,0.004,0.006,0.06,15.1201
31,1.176,4,0.003,0.004,0.006,0.04,11.2482
31,1.176,4,0.003,0.004,0.006,0.02,6.7306
31,1.176,4,0.003,0.004,0.006,0.0,2.3353
31,1.176,4,0.003,0.004,0.008,0.08,15.4047
31,1.176,4,0.003,0.004,0.008,0.06,12.0668
31,1.176,4,0.003,0.004,0.008,0.04,7.5052
31,1.176,4,0.003,0.004,0.008,0.02,2.651
31,1.176,4,0.003,0.004,0.008,0.0,0.0
32,1.05,5,0.005,0.006,-0.01,0.08,54.1508
32,1.05,5,0.005,0.006,-0.01,0.06,55.7225
32,1.05,5,0.005,0.006,-0.01,0.04,57.664
32,1.05,5,0.005,0.006,-0.01,0.02,59.2763
32,1.05,5,0.005,0.006,-0.01,0.0,59.718
32,1.05,5,0.005,0.006,-0.008,0.08,49.4472
32,1.05,5,0.005,0.006,-0.008,0.06,50.6258
32,1.05,5,0.005,0.006,-0.008,0.04,52.6841
32,1.05,5,0.005,0.006,-0.008,0.02,54.3997
32,1.05,5,0.005,0.006,-0.008,0.0,54.8743
32,1.05,5,0.005,0.006,-0.006,0.08,44.6552
32,1.05,5,0.005,0.006,-0.006,0.06,45.4413
32,1.05,5,0.005,0.006,-0.006,0.04,47.5413
32,1.05,5,0.005,0.006,-0.006,0.02,48.7169
32,1.05,5,0.005,0.006,-0.006,0.0,49.4239
32,1.05,5,0.005,0.006,-0.004,0.08,39.2979
32,1.05,5,0.005,0.006,-0.004,0.06,39.3551
32,1.05,5,0.005,0.006,-0.004,0.04,41.0421
32,1.05,5,0.005,0.006,-0.004,0.02,42.7233
32,1.05,5,0.005,0.006,-0.004,0.0,43.291
32,1.05,5,0.005,0.006,-0.002,0.08,34.7388
32,1.05,5,0.005,0.006,-0.002,0.06,33.9841
32,1.05,5,0.005,0.006,-0.002,0.04,34.2301
32,1.05,5,0.005,0.006,-0.002,0.02,35.7364
32,1.05,5,0.005,0.006,-0.002,0.0,36.3899
32,1.05,5,0.005,0.006,0.0,0.08,29.9097
32,1.05,5,0.005,0.006,0.0,0.06,28.8384
32,1.05,5,0.005,0.006,0.0,0.04,27.6738
32,1.05,5,0.005,0.006,0.0,0.02,27.7267
32,1.05,5,0.005,0.006,0.0,0.0,28.6245
32,1.05,5,0.005,0.006,0.002,0.08,25.1865
32,1.05,5,0.005,0.006,0.002,0.06,23.0048
32,1.05,5,0.005,0.006,0.002,0.04,20.7998
32,1.05,5,0.005,0.006,0.002,0.02,19.2063
32,1.05,5,0.005,0.006,0.002,0.0,19.8865
32,1.05,5,0.005,0.006,0.004,0.08,20.7762
32,1.05,5,0.005,0.006,0.004,0.06,18.1096
32,1.05,5,0.005,0.006,0.004,0.04,14.7376
32,1.05,5,0.005,0.006,0.004,0.02,11.3873
32,1.05,5,0.005,0.006,0.004,0.0,10.0541
32,1.05,5,0.005,0.006,0.006,0.08,16.87
32,1.05,5,0.005,0.006,0.006,0.06,13.6509
32,1.05,5,0.005,0.006,0.006,0.04,9.5572
32,1.05,5,0.005,0.006,0.006,0.02,5.1021
32,1.05,5,0.005,0.006,0.006,0.0,0.0
32,1.05,5,0.005,0.006,0.008,0.08,13.8024
32,1.05,5,0.005,0.006,0.008,0.06,10.0418
32,1.05,5,0.005,0.006,0.008,0.04,5.8205
32,1.05,5,0.005,0.006,0.008,0.02,1.6284
32,1.05,5,0.005,0.006,0.008,0.0,0.0
33,0.7595,20,0.009,0.01,-0.01,0.08,57.3851
33,0.7595,20,0.009,0.01,-0.01,0.06,57.9228
33,0.7595,20,0.009,0.01,-0.01,0.04,58.2
33,0.7595,20,0.009,0.01,-0.01,0.02,58.3352
33,0.7595,20,0.009,0.01,-0.01,0.0,58.3779
33,0.7595,20,0.009,0.01,-0.008,0.08,56.3758
33,0.7595,20,0.009,0.01,-0.008,0.06,57.182
33,0.7595,20,0.009,0.01,-0.008,0.04,57.5974
33,0.7595,20,0.009,0.01,-0.008,0.02,57.7978
33,0.7595,20,0.009,0.01,-0.008,0.0,57.8684
33,0.7595,20,0.009,0.01,-0.006,0.08,54.7193
33,0.7595,20,0.009,0.01,-0.006,0.06,55.8514
33,0.7595,20,0.009,0.01,-0.006,0.04,56.6098
33,0.7595,20,0.009,0.01,-0.006,0.02,56.9411
33,0.7595,20,0.009,0.01,-0.006,0.0,57.0468
33,0.7595,20,0.009,0.01,-0.004,0.08,52.0791
33,0.7595,20,0.009,0.01,-0.004,0.06,53.9251
33,0.7595,20,0.009,0.01,-0.004,0.04,54.9664
